chrom	size	assembled	circular
chrUn_DS484383v1	2221	FALSE	FALSE
chrUn_DS484385v1	2217	FALSE	FALSE
chrUn_DS484386v1	2216	FALSE	FALSE
chrUn_DS484389v1	2207	FALSE	FALSE
chrUn_DS484391v1	2205	FALSE	FALSE
chrUn_DS484394v1	2200	FALSE	FALSE
chrUn_DS484395v1	2198	FALSE	FALSE
chrUn_DS484396v1	2198	FALSE	FALSE
chrUn_DS484400v1	2190	FALSE	FALSE
chrUn_DS484403v1	2187	FALSE	FALSE
chrUn_DS484404v1	2185	FALSE	FALSE
chrUn_DS484407v1	2176	FALSE	FALSE
chrUn_DS484408v1	2173	FALSE	FALSE
chrUn_DS484412v1	2161	FALSE	FALSE
chrUn_DS484414v1	2157	FALSE	FALSE
chrUn_DS484421v1	2129	FALSE	FALSE
chrUn_DS484424v1	2124	FALSE	FALSE
chrUn_DS484425v1	2124	FALSE	FALSE
chrUn_DS484426v1	2119	FALSE	FALSE
chrUn_DS484427v1	2117	FALSE	FALSE
chrUn_DS484432v1	2112	FALSE	FALSE
chrUn_DS484434v1	2108	FALSE	FALSE
chrUn_DS484435v1	2105	FALSE	FALSE
chrUn_DS484436v1	2105	FALSE	FALSE
chrUn_DS484437v1	2103	FALSE	FALSE
chrUn_DS484438v1	2102	FALSE	FALSE
chrUn_DS484443v1	2094	FALSE	FALSE
chrUn_DS484445v1	2092	FALSE	FALSE
chrUn_DS484446v1	2090	FALSE	FALSE
chrUn_DS484448v1	2088	FALSE	FALSE
chrUn_DS484449v1	2087	FALSE	FALSE
chrUn_DS484452v1	2086	FALSE	FALSE
chrUn_DS484454v1	2084	FALSE	FALSE
chrUn_DS484456v1	2081	FALSE	FALSE
chrUn_DS484458v1	2079	FALSE	FALSE
chrUn_DS484460v1	2076	FALSE	FALSE
chrUn_DS484463v1	2064	FALSE	FALSE
chrUn_DS484464v1	2063	FALSE	FALSE
chrUn_DS484466v1	2062	FALSE	FALSE
chrUn_DS484467v1	2060	FALSE	FALSE
chrUn_DS484469v1	2060	FALSE	FALSE
chrUn_DS484470v1	2059	FALSE	FALSE
chrUn_DS484471v1	2050	FALSE	FALSE
chrUn_DS484472v1	2046	FALSE	FALSE
chrUn_DS484475v1	2043	FALSE	FALSE
chrUn_DS484478v1	2033	FALSE	FALSE
chrUn_DS484479v1	2033	FALSE	FALSE
chrUn_DS484480v1	2030	FALSE	FALSE
chrUn_DS484481v1	2027	FALSE	FALSE
chrUn_DS484484v1	2020	FALSE	FALSE
chrUn_DS484485v1	2017	FALSE	FALSE
chrUn_DS484486v1	2014	FALSE	FALSE
chrUn_DS484487v1	2010	FALSE	FALSE
chrUn_DS484489v1	2008	FALSE	FALSE
chrUn_DS484490v1	2006	FALSE	FALSE
chrUn_DS484491v1	2006	FALSE	FALSE
chrUn_DS484493v1	2005	FALSE	FALSE
chrUn_DS484496v1	1998	FALSE	FALSE
chrUn_DS484498v1	1998	FALSE	FALSE
chrUn_DS484499v1	1995	FALSE	FALSE
chrUn_DS484501v1	1990	FALSE	FALSE
chrUn_DS484502v1	1990	FALSE	FALSE
chrUn_DS484503v1	1988	FALSE	FALSE
chrUn_DS484505v1	1986	FALSE	FALSE
chrUn_DS484508v1	1976	FALSE	FALSE
chrUn_DS484509v1	1976	FALSE	FALSE
chrUn_DS484510v1	1975	FALSE	FALSE
chrUn_DS484511v1	1974	FALSE	FALSE
chrUn_DS484513v1	1966	FALSE	FALSE
chrUn_DS484514v1	1966	FALSE	FALSE
chrUn_DS484515v1	1966	FALSE	FALSE
chrUn_DS484520v1	1962	FALSE	FALSE
chrUn_DS484521v1	1962	FALSE	FALSE
chrUn_DS484522v1	1962	FALSE	FALSE
chrUn_DS484524v1	1961	FALSE	FALSE
chrUn_DS484525v1	1961	FALSE	FALSE
chrUn_DS484527v1	1956	FALSE	FALSE
chrUn_DS484528v1	1947	FALSE	FALSE
chrUn_DS484532v1	1945	FALSE	FALSE
chrUn_DS484534v1	1943	FALSE	FALSE
chrUn_DS484539v1	1936	FALSE	FALSE
chrUn_DS484542v1	1933	FALSE	FALSE
chrUn_DS484543v1	1931	FALSE	FALSE
chrUn_DS484544v1	1929	FALSE	FALSE
chrUn_DS484546v1	1928	FALSE	FALSE
chrUn_DS484548v1	1926	FALSE	FALSE
chrUn_DS484549v1	1926	FALSE	FALSE
chrUn_DS484550v1	1924	FALSE	FALSE
chrUn_DS484553v1	1917	FALSE	FALSE
chrUn_DS484557v1	1907	FALSE	FALSE
chrUn_DS484559v1	1905	FALSE	FALSE
chrUn_DS484561v1	1903	FALSE	FALSE
chrUn_DS484565v1	1901	FALSE	FALSE
chrUn_DS484566v1	1900	FALSE	FALSE
chrUn_DS484567v1	1900	FALSE	FALSE
chrUn_DS484571v1	1893	FALSE	FALSE
chrUn_DS484573v1	1890	FALSE	FALSE
chrUn_DS484577v1	1882	FALSE	FALSE
chrUn_DS484578v1	1872	FALSE	FALSE
chrUn_DS484579v1	1872	FALSE	FALSE
chrUn_DS484581v1	1870	FALSE	FALSE
chrUn_DS484584v1	1869	FALSE	FALSE
chrUn_DS484588v1	1863	FALSE	FALSE
chrUn_DS484591v1	1854	FALSE	FALSE
chrUn_DS484592v1	1851	FALSE	FALSE
chrUn_DS484593v1	1849	FALSE	FALSE
chrUn_DS484595v1	1843	FALSE	FALSE
chrUn_DS484601v1	1832	FALSE	FALSE
chrUn_DS484602v1	1832	FALSE	FALSE
chrUn_DS484606v1	1826	FALSE	FALSE
chrUn_DS484607v1	1819	FALSE	FALSE
chrUn_DS484614v1	1806	FALSE	FALSE
chrUn_DS484616v1	1802	FALSE	FALSE
chrUn_DS484617v1	1801	FALSE	FALSE
chrUn_DS484619v1	1800	FALSE	FALSE
chrUn_DS484621v1	1797	FALSE	FALSE
chrUn_DS484629v1	1785	FALSE	FALSE
chrUn_DS484630v1	1776	FALSE	FALSE
chrUn_DS484632v1	1775	FALSE	FALSE
chrUn_DS484635v1	1770	FALSE	FALSE
chrUn_DS484639v1	1761	FALSE	FALSE
chrUn_DS484642v1	1754	FALSE	FALSE
chrUn_DS484646v1	1747	FALSE	FALSE
chrUn_DS484649v1	1738	FALSE	FALSE
chrUn_DS484651v1	1734	FALSE	FALSE
chrUn_DS484652v1	1733	FALSE	FALSE
chrUn_DS484653v1	1732	FALSE	FALSE
chrUn_DS484654v1	1728	FALSE	FALSE
chrUn_DS484656v1	1724	FALSE	FALSE
chrUn_DS484658v1	1719	FALSE	FALSE
chrUn_DS484659v1	1719	FALSE	FALSE
chrUn_DS484661v1	1716	FALSE	FALSE
chrUn_DS484662v1	1715	FALSE	FALSE
chrUn_DS484663v1	1714	FALSE	FALSE
chrUn_DS484667v1	1710	FALSE	FALSE
chrUn_DS484671v1	1703	FALSE	FALSE
chrUn_DS484673v1	1696	FALSE	FALSE
chrUn_DS484678v1	1685	FALSE	FALSE
chrUn_DS484685v1	1675	FALSE	FALSE
chrUn_DS484686v1	1667	FALSE	FALSE
chrUn_DS484689v1	1650	FALSE	FALSE
chrUn_DS484692v1	1643	FALSE	FALSE
chrUn_DS484693v1	1641	FALSE	FALSE
chrUn_DS484699v1	1629	FALSE	FALSE
chrUn_DS484700v1	1625	FALSE	FALSE
chrUn_DS484707v1	1614	FALSE	FALSE
chrUn_DS484709v1	1611	FALSE	FALSE
chrUn_DS484710v1	1610	FALSE	FALSE
chrUn_DS484712v1	1610	FALSE	FALSE
chrUn_DS484713v1	1608	FALSE	FALSE
chrUn_DS484714v1	1597	FALSE	FALSE
chrUn_DS484716v1	1594	FALSE	FALSE
chrUn_DS484718v1	1586	FALSE	FALSE
chrUn_DS484720v1	1586	FALSE	FALSE
chrUn_DS484721v1	1581	FALSE	FALSE
chrUn_DS484722v1	1577	FALSE	FALSE
chrUn_DS484726v1	1571	FALSE	FALSE
chrUn_DS484727v1	1567	FALSE	FALSE
chrUn_DS484728v1	1566	FALSE	FALSE
chrUn_DS484729v1	1560	FALSE	FALSE
chrUn_DS484734v1	1555	FALSE	FALSE
chrUn_DS484735v1	1553	FALSE	FALSE
chrUn_DS484736v1	1552	FALSE	FALSE
chrUn_DS484738v1	1550	FALSE	FALSE
chrUn_DS484739v1	1549	FALSE	FALSE
chrUn_DS484742v1	1543	FALSE	FALSE
chrUn_DS484746v1	1540	FALSE	FALSE
chrUn_DS484748v1	1538	FALSE	FALSE
chrUn_DS484750v1	1533	FALSE	FALSE
chrUn_DS484751v1	1533	FALSE	FALSE
chrUn_DS484752v1	1532	FALSE	FALSE
chrUn_DS484754v1	1527	FALSE	FALSE
chrUn_DS484756v1	1525	FALSE	FALSE
chrUn_DS484760v1	1521	FALSE	FALSE
chrUn_DS484762v1	1520	FALSE	FALSE
chrUn_DS484764v1	1518	FALSE	FALSE
chrUn_DS484769v1	1508	FALSE	FALSE
chrUn_DS484770v1	1504	FALSE	FALSE
chrUn_DS484771v1	1504	FALSE	FALSE
chrUn_DS484772v1	1502	FALSE	FALSE
chrUn_DS484773v1	1494	FALSE	FALSE
chrUn_DS484774v1	1492	FALSE	FALSE
chrUn_DS484776v1	1490	FALSE	FALSE
chrUn_DS484779v1	1487	FALSE	FALSE
chrUn_DS484780v1	1487	FALSE	FALSE
chrUn_DS484782v1	1484	FALSE	FALSE
chrUn_DS484787v1	1475	FALSE	FALSE
chrUn_DS484789v1	1473	FALSE	FALSE
chrUn_DS484792v1	1471	FALSE	FALSE
chrUn_DS484796v1	1468	FALSE	FALSE
chrUn_DS484797v1	1467	FALSE	FALSE
chrUn_DS484798v1	1466	FALSE	FALSE
chrUn_DS484799v1	1464	FALSE	FALSE
chrUn_DS484802v1	1462	FALSE	FALSE
chrUn_DS484804v1	1461	FALSE	FALSE
chrUn_DS484806v1	1458	FALSE	FALSE
chrUn_DS484812v1	1451	FALSE	FALSE
chrUn_DS484815v1	1446	FALSE	FALSE
chrUn_DS484816v1	1446	FALSE	FALSE
chrUn_DS484817v1	1445	FALSE	FALSE
chrUn_DS484822v1	1436	FALSE	FALSE
chrUn_DS484825v1	1432	FALSE	FALSE
chrUn_DS484827v1	1432	FALSE	FALSE
chrUn_DS484828v1	1430	FALSE	FALSE
chrUn_DS484831v1	1429	FALSE	FALSE
chrUn_DS484834v1	1424	FALSE	FALSE
chrUn_DS484836v1	1424	FALSE	FALSE
chrUn_DS484838v1	1422	FALSE	FALSE
chrUn_DS484841v1	1416	FALSE	FALSE
chrUn_DS484842v1	1416	FALSE	FALSE
chrUn_DS484843v1	1416	FALSE	FALSE
chrUn_DS484844v1	1415	FALSE	FALSE
chrUn_DS484846v1	1412	FALSE	FALSE
chrUn_DS484847v1	1411	FALSE	FALSE
chrUn_DS484848v1	1410	FALSE	FALSE
chrUn_DS484851v1	1408	FALSE	FALSE
chrUn_DS484852v1	1407	FALSE	FALSE
chrUn_DS484853v1	1406	FALSE	FALSE
chrUn_DS484855v1	1404	FALSE	FALSE
chrUn_DS484861v1	1395	FALSE	FALSE
chrUn_DS484862v1	1394	FALSE	FALSE
chrUn_DS484865v1	1391	FALSE	FALSE
chrUn_DS484866v1	1391	FALSE	FALSE
chrUn_DS484869v1	1391	FALSE	FALSE
chrUn_DS484870v1	1386	FALSE	FALSE
chrUn_DS484872v1	1385	FALSE	FALSE
chrUn_DS484874v1	1384	FALSE	FALSE
chrUn_DS484878v1	1381	FALSE	FALSE
chrUn_DS484881v1	1380	FALSE	FALSE
chrUn_DS484882v1	1379	FALSE	FALSE
chrUn_DS484884v1	1378	FALSE	FALSE
chrUn_DS484886v1	1377	FALSE	FALSE
chrUn_DS484887v1	1377	FALSE	FALSE
chrUn_DS484888v1	1377	FALSE	FALSE
chrUn_DS484889v1	1377	FALSE	FALSE
chrUn_DS484894v1	1375	FALSE	FALSE
chrUn_DS484895v1	1374	FALSE	FALSE
chrUn_DS484896v1	1374	FALSE	FALSE
chrUn_DS484897v1	1373	FALSE	FALSE
chrUn_DS484898v1	1371	FALSE	FALSE
chrUn_DS484899v1	1369	FALSE	FALSE
chrUn_DS484901v1	1368	FALSE	FALSE
chrUn_DS484904v1	1366	FALSE	FALSE
chrUn_DS484910v1	1356	FALSE	FALSE
chrUn_DS484916v1	1352	FALSE	FALSE
chrUn_DS484917v1	1351	FALSE	FALSE
chrUn_DS484919v1	1347	FALSE	FALSE
chrUn_DS484920v1	1347	FALSE	FALSE
chrUn_DS484921v1	1346	FALSE	FALSE
chrUn_DS484922v1	1344	FALSE	FALSE
chrUn_DS484923v1	1343	FALSE	FALSE
chrUn_DS484926v1	1340	FALSE	FALSE
chrUn_DS484927v1	1340	FALSE	FALSE
chrUn_DS484929v1	1339	FALSE	FALSE
chrUn_DS484930v1	1339	FALSE	FALSE
chrUn_DS484932v1	1337	FALSE	FALSE
chrUn_DS484933v1	1337	FALSE	FALSE
chrUn_DS484938v1	1334	FALSE	FALSE
chrUn_DS484940v1	1333	FALSE	FALSE
chrUn_DS484941v1	1333	FALSE	FALSE
chrUn_DS484943v1	1332	FALSE	FALSE
chrUn_DS484944v1	1330	FALSE	FALSE
chrUn_DS484948v1	1328	FALSE	FALSE
chrUn_DS484954v1	1323	FALSE	FALSE
chrUn_DS484960v1	1316	FALSE	FALSE
chrUn_DS484962v1	1315	FALSE	FALSE
chrUn_DS484964v1	1315	FALSE	FALSE
chrUn_DS484967v1	1311	FALSE	FALSE
chrUn_DS484972v1	1310	FALSE	FALSE
chrUn_DS484976v1	1308	FALSE	FALSE
chrUn_DS484979v1	1304	FALSE	FALSE
chrUn_DS484982v1	1304	FALSE	FALSE
chrUn_DS484984v1	1304	FALSE	FALSE
chrUn_DS484985v1	1303	FALSE	FALSE
chrUn_DS484987v1	1302	FALSE	FALSE
chrUn_DS484988v1	1301	FALSE	FALSE
chrUn_DS484991v1	1299	FALSE	FALSE
chrUn_DS484993v1	1297	FALSE	FALSE
chrUn_DS484998v1	1294	FALSE	FALSE
chrUn_DS484999v1	1294	FALSE	FALSE
chrUn_DS485000v1	1293	FALSE	FALSE
chrUn_DS485002v1	1291	FALSE	FALSE
chrUn_DS485004v1	1290	FALSE	FALSE
chrUn_DS485005v1	1289	FALSE	FALSE
chrUn_DS485007v1	1287	FALSE	FALSE
chrUn_DS485010v1	1286	FALSE	FALSE
chrUn_DS485011v1	1285	FALSE	FALSE
chrUn_DS485019v1	1280	FALSE	FALSE
chrUn_DS485020v1	1280	FALSE	FALSE
chrUn_DS485022v1	1279	FALSE	FALSE
chrUn_DS485024v1	1278	FALSE	FALSE
chrUn_DS485025v1	1278	FALSE	FALSE
chrUn_DS485026v1	1278	FALSE	FALSE
chrUn_DS485027v1	1277	FALSE	FALSE
chrUn_DS485029v1	1277	FALSE	FALSE
chrUn_DS485030v1	1276	FALSE	FALSE
chrUn_DS485031v1	1275	FALSE	FALSE
chrUn_DS485032v1	1275	FALSE	FALSE
chrUn_DS485035v1	1274	FALSE	FALSE
chrUn_DS485036v1	1274	FALSE	FALSE
chrUn_DS485038v1	1272	FALSE	FALSE
chrUn_DS485041v1	1271	FALSE	FALSE
chrUn_DS485045v1	1271	FALSE	FALSE
chrUn_DS485046v1	1270	FALSE	FALSE
chrUn_DS485047v1	1270	FALSE	FALSE
chrUn_DS485053v1	1266	FALSE	FALSE
chrUn_DS485055v1	1264	FALSE	FALSE
chrUn_DS485056v1	1263	FALSE	FALSE
chrUn_DS485058v1	1263	FALSE	FALSE
chrUn_DS485059v1	1263	FALSE	FALSE
chrUn_DS485062v1	1262	FALSE	FALSE
chrUn_DS485064v1	1262	FALSE	FALSE
chrUn_DS485065v1	1262	FALSE	FALSE
chrUn_DS485066v1	1261	FALSE	FALSE
chrUn_DS485067v1	1261	FALSE	FALSE
chrUn_DS485068v1	1260	FALSE	FALSE
chrUn_DS485071v1	1260	FALSE	FALSE
chrUn_DS485073v1	1259	FALSE	FALSE
chrUn_DS485076v1	1258	FALSE	FALSE
chrUn_DS485079v1	1253	FALSE	FALSE
chrUn_DS485082v1	1251	FALSE	FALSE
chrUn_DS485083v1	1251	FALSE	FALSE
chrUn_DS485085v1	1251	FALSE	FALSE
chrUn_DS485086v1	1250	FALSE	FALSE
chrUn_DS485087v1	1249	FALSE	FALSE
chrUn_DS485088v1	1248	FALSE	FALSE
chrUn_DS485089v1	1247	FALSE	FALSE
chrUn_DS485091v1	1246	FALSE	FALSE
chrUn_DS485092v1	1246	FALSE	FALSE
chrUn_DS485098v1	1242	FALSE	FALSE
chrUn_DS485100v1	1241	FALSE	FALSE
chrUn_DS485102v1	1240	FALSE	FALSE
chrUn_DS485105v1	1240	FALSE	FALSE
chrUn_DS485107v1	1239	FALSE	FALSE
chrUn_DS485117v1	1236	FALSE	FALSE
chrUn_DS485118v1	1235	FALSE	FALSE
chrUn_DS485122v1	1234	FALSE	FALSE
chrUn_DS485123v1	1234	FALSE	FALSE
chrUn_DS485125v1	1234	FALSE	FALSE
chrUn_DS485127v1	1233	FALSE	FALSE
chrUn_DS485130v1	1232	FALSE	FALSE
chrUn_DS485132v1	1231	FALSE	FALSE
chrUn_DS485133v1	1231	FALSE	FALSE
chrUn_DS485134v1	1231	FALSE	FALSE
chrUn_DS485136v1	1231	FALSE	FALSE
chrUn_DS485138v1	1229	FALSE	FALSE
chrUn_DS485140v1	1229	FALSE	FALSE
chrUn_DS485144v1	1227	FALSE	FALSE
chrUn_DS485146v1	1227	FALSE	FALSE
chrUn_DS485148v1	1227	FALSE	FALSE
chrUn_DS485149v1	1226	FALSE	FALSE
chrUn_DS485150v1	1226	FALSE	FALSE
chrUn_DS485151v1	1226	FALSE	FALSE
chrUn_DS485152v1	1225	FALSE	FALSE
chrUn_DS485153v1	1225	FALSE	FALSE
chrUn_DS485154v1	1225	FALSE	FALSE
chrUn_DS485155v1	1225	FALSE	FALSE
chrUn_DS485156v1	1225	FALSE	FALSE
chrUn_DS485157v1	1225	FALSE	FALSE
chrUn_DS485160v1	1224	FALSE	FALSE
chrUn_DS485161v1	1224	FALSE	FALSE
chrUn_DS485162v1	1223	FALSE	FALSE
chrUn_DS485163v1	1223	FALSE	FALSE
chrUn_DS485165v1	1222	FALSE	FALSE
chrUn_DS485169v1	1220	FALSE	FALSE
chrUn_DS485173v1	1219	FALSE	FALSE
chrUn_DS485174v1	1219	FALSE	FALSE
chrUn_DS485176v1	1219	FALSE	FALSE
chrUn_DS485177v1	1218	FALSE	FALSE
chrUn_DS485181v1	1214	FALSE	FALSE
chrUn_DS485182v1	1213	FALSE	FALSE
chrUn_DS485184v1	1212	FALSE	FALSE
chrUn_DS485190v1	1211	FALSE	FALSE
chrUn_DS485192v1	1210	FALSE	FALSE
chrUn_DS485194v1	1209	FALSE	FALSE
chrUn_DS485198v1	1209	FALSE	FALSE
chrUn_DS485199v1	1208	FALSE	FALSE
chrUn_DS485200v1	1208	FALSE	FALSE
chrUn_DS485203v1	1208	FALSE	FALSE
chrUn_DS485204v1	1207	FALSE	FALSE
chrUn_DS485205v1	1206	FALSE	FALSE
chrUn_DS485208v1	1205	FALSE	FALSE
chrUn_DS485209v1	1205	FALSE	FALSE
chrUn_DS485211v1	1205	FALSE	FALSE
chrUn_DS485215v1	1203	FALSE	FALSE
chrUn_DS485216v1	1203	FALSE	FALSE
chrUn_DS485218v1	1203	FALSE	FALSE
chrUn_DS485220v1	1202	FALSE	FALSE
chrUn_DS485221v1	1201	FALSE	FALSE
chrUn_DS485223v1	1200	FALSE	FALSE
chrUn_DS485224v1	1200	FALSE	FALSE
chrUn_DS485226v1	1199	FALSE	FALSE
chrUn_DS485227v1	1199	FALSE	FALSE
chrUn_DS485228v1	1198	FALSE	FALSE
chrUn_DS485229v1	1198	FALSE	FALSE
chrUn_DS485230v1	1197	FALSE	FALSE
chrUn_DS485233v1	1197	FALSE	FALSE
chrUn_DS485239v1	1195	FALSE	FALSE
chrUn_DS485240v1	1195	FALSE	FALSE
chrUn_DS485242v1	1194	FALSE	FALSE
chrUn_DS485243v1	1193	FALSE	FALSE
chrUn_DS485245v1	1193	FALSE	FALSE
chrUn_DS485246v1	1193	FALSE	FALSE
chrUn_DS485247v1	1193	FALSE	FALSE
chrUn_DS485249v1	1192	FALSE	FALSE
chrUn_DS485251v1	1192	FALSE	FALSE
chrUn_DS485252v1	1191	FALSE	FALSE
chrUn_DS485253v1	1191	FALSE	FALSE
chrUn_DS485254v1	1190	FALSE	FALSE
chrUn_DS485255v1	1190	FALSE	FALSE
chrUn_DS485256v1	1190	FALSE	FALSE
chrUn_DS485258v1	1189	FALSE	FALSE
chrUn_DS485259v1	1189	FALSE	FALSE
chrUn_DS485260v1	1189	FALSE	FALSE
chrUn_DS485261v1	1189	FALSE	FALSE
chrUn_DS485263v1	1188	FALSE	FALSE
chrUn_DS485264v1	1186	FALSE	FALSE
chrUn_DS485265v1	1186	FALSE	FALSE
chrUn_DS485270v1	1185	FALSE	FALSE
chrUn_DS485273v1	1185	FALSE	FALSE
chrUn_DS485275v1	1185	FALSE	FALSE
chrUn_DS485280v1	1184	FALSE	FALSE
chrUn_DS485284v1	1182	FALSE	FALSE
chrUn_DS485285v1	1181	FALSE	FALSE
chrUn_DS485290v1	1179	FALSE	FALSE
chrUn_DS485291v1	1179	FALSE	FALSE
chrUn_DS485292v1	1179	FALSE	FALSE
chrUn_DS485294v1	1178	FALSE	FALSE
chrUn_DS485296v1	1178	FALSE	FALSE
chrUn_DS485297v1	1178	FALSE	FALSE
chrUn_DS485298v1	1178	FALSE	FALSE
chrUn_DS485301v1	1177	FALSE	FALSE
chrUn_DS485304v1	1175	FALSE	FALSE
chrUn_DS485306v1	1174	FALSE	FALSE
chrUn_DS485309v1	1173	FALSE	FALSE
chrUn_DS485311v1	1173	FALSE	FALSE
chrUn_DS485313v1	1171	FALSE	FALSE
chrUn_DS485314v1	1171	FALSE	FALSE
chrUn_DS485319v1	1169	FALSE	FALSE
chrUn_DS485322v1	1168	FALSE	FALSE
chrUn_DS485323v1	1167	FALSE	FALSE
chrUn_DS485324v1	1167	FALSE	FALSE
chrUn_DS485325v1	1167	FALSE	FALSE
chrUn_DS485326v1	1166	FALSE	FALSE
chrUn_DS485330v1	1166	FALSE	FALSE
chrUn_DS485331v1	1165	FALSE	FALSE
chrUn_DS485333v1	1165	FALSE	FALSE
chrUn_DS485337v1	1163	FALSE	FALSE
chrUn_DS485338v1	1163	FALSE	FALSE
chrUn_DS485339v1	1163	FALSE	FALSE
chrUn_DS485340v1	1163	FALSE	FALSE
chrUn_DS485341v1	1162	FALSE	FALSE
chrUn_DS485342v1	1162	FALSE	FALSE
chrUn_DS485349v1	1161	FALSE	FALSE
chrUn_DS485353v1	1160	FALSE	FALSE
chrUn_DS485354v1	1160	FALSE	FALSE
chrUn_DS485356v1	1160	FALSE	FALSE
chrUn_DS485357v1	1159	FALSE	FALSE
chrUn_DS485361v1	1159	FALSE	FALSE
chrUn_DS485362v1	1158	FALSE	FALSE
chrUn_DS485365v1	1157	FALSE	FALSE
chrUn_DS485368v1	1157	FALSE	FALSE
chrUn_DS485370v1	1156	FALSE	FALSE
chrUn_DS485371v1	1156	FALSE	FALSE
chrUn_DS485376v1	1155	FALSE	FALSE
chrUn_DS485379v1	1154	FALSE	FALSE
chrUn_DS485381v1	1154	FALSE	FALSE
chrUn_DS485382v1	1154	FALSE	FALSE
chrUn_DS485383v1	1154	FALSE	FALSE
chrUn_DS485385v1	1153	FALSE	FALSE
chrUn_DS485386v1	1153	FALSE	FALSE
chrUn_DS485387v1	1152	FALSE	FALSE
chrUn_DS485389v1	1152	FALSE	FALSE
chrUn_DS485390v1	1152	FALSE	FALSE
chrUn_DS485392v1	1151	FALSE	FALSE
chrUn_DS485393v1	1150	FALSE	FALSE
chrUn_DS485395v1	1150	FALSE	FALSE
chrUn_DS485397v1	1148	FALSE	FALSE
chrUn_DS485398v1	1148	FALSE	FALSE
chrUn_DS485400v1	1148	FALSE	FALSE
chrUn_DS485401v1	1148	FALSE	FALSE
chrUn_DS485403v1	1148	FALSE	FALSE
chrUn_DS485407v1	1147	FALSE	FALSE
chrUn_DS485410v1	1147	FALSE	FALSE
chrUn_DS485411v1	1146	FALSE	FALSE
chrUn_DS485415v1	1146	FALSE	FALSE
chrUn_DS485419v1	1144	FALSE	FALSE
chrUn_DS485420v1	1144	FALSE	FALSE
chrUn_DS485421v1	1144	FALSE	FALSE
chrUn_DS485424v1	1143	FALSE	FALSE
chrUn_DS485425v1	1143	FALSE	FALSE
chrUn_DS485426v1	1142	FALSE	FALSE
chrUn_DS485428v1	1142	FALSE	FALSE
chrUn_DS485429v1	1141	FALSE	FALSE
chrUn_DS485433v1	1140	FALSE	FALSE
chrUn_DS485434v1	1140	FALSE	FALSE
chrUn_DS485437v1	1140	FALSE	FALSE
chrUn_DS485438v1	1139	FALSE	FALSE
chrUn_DS485439v1	1139	FALSE	FALSE
chrUn_DS485441v1	1139	FALSE	FALSE
chrUn_DS485442v1	1139	FALSE	FALSE
chrUn_DS485443v1	1138	FALSE	FALSE
chrUn_DS485448v1	1137	FALSE	FALSE
chrUn_DS485451v1	1136	FALSE	FALSE
chrUn_DS485453v1	1136	FALSE	FALSE
chrUn_DS485456v1	1135	FALSE	FALSE
chrUn_DS485457v1	1135	FALSE	FALSE
chrUn_DS485461v1	1134	FALSE	FALSE
chrUn_DS485462v1	1134	FALSE	FALSE
chrUn_DS485464v1	1133	FALSE	FALSE
chrUn_DS485466v1	1133	FALSE	FALSE
chrUn_DS485467v1	1132	FALSE	FALSE
chrUn_DS485468v1	1132	FALSE	FALSE
chrUn_DS485469v1	1132	FALSE	FALSE
chrUn_DS485472v1	1131	FALSE	FALSE
chrUn_DS485475v1	1130	FALSE	FALSE
chrUn_DS485477v1	1130	FALSE	FALSE
chrUn_DS485481v1	1129	FALSE	FALSE
chrUn_DS485482v1	1129	FALSE	FALSE
chrUn_DS485488v1	1127	FALSE	FALSE
chrUn_DS485490v1	1127	FALSE	FALSE
chrUn_DS485491v1	1126	FALSE	FALSE
chrUn_DS485494v1	1126	FALSE	FALSE
chrUn_DS485495v1	1126	FALSE	FALSE
chrUn_DS485496v1	1126	FALSE	FALSE
chrUn_DS485497v1	1125	FALSE	FALSE
chrUn_DS485498v1	1125	FALSE	FALSE
chrUn_DS485500v1	1124	FALSE	FALSE
chrUn_DS485501v1	1124	FALSE	FALSE
chrUn_DS485503v1	1123	FALSE	FALSE
chrUn_DS485504v1	1123	FALSE	FALSE
chrUn_DS485505v1	1123	FALSE	FALSE
chrUn_DS485506v1	1123	FALSE	FALSE
chrUn_DS485509v1	1123	FALSE	FALSE
chrUn_DS485515v1	1120	FALSE	FALSE
chrUn_DS485517v1	1119	FALSE	FALSE
chrUn_DS485518v1	1119	FALSE	FALSE
chrUn_DS485520v1	1118	FALSE	FALSE
chrUn_DS485521v1	1118	FALSE	FALSE
chrUn_DS485522v1	1118	FALSE	FALSE
chrUn_DS485525v1	1117	FALSE	FALSE
chrUn_DS485526v1	1117	FALSE	FALSE
chrUn_DS485527v1	1117	FALSE	FALSE
chrUn_DS485528v1	1117	FALSE	FALSE
chrUn_DS485529v1	1117	FALSE	FALSE
chrUn_DS485530v1	1117	FALSE	FALSE
chrUn_DS485531v1	1116	FALSE	FALSE
chrUn_DS485533v1	1116	FALSE	FALSE
chrUn_DS485535v1	1116	FALSE	FALSE
chrUn_DS485536v1	1116	FALSE	FALSE
chrUn_DS485538v1	1115	FALSE	FALSE
chrUn_DS485539v1	1115	FALSE	FALSE
chrUn_DS485540v1	1114	FALSE	FALSE
chrUn_DS485541v1	1114	FALSE	FALSE
chrUn_DS485542v1	1114	FALSE	FALSE
chrUn_DS485543v1	1114	FALSE	FALSE
chrUn_DS485544v1	1114	FALSE	FALSE
chrUn_DS485545v1	1114	FALSE	FALSE
chrUn_DS485547v1	1112	FALSE	FALSE
